ID,"CubeId;""rendopar"""
1,"PublishingDate;""2018-04-03 14:30"""
2,
3,"Date;""d0"";""Value"""
4483,"1990-11-13;""b3"";"
4484,"1990-11-13;""t1"";"
4485,"1990-11-13;""t2"";"
4486,"1990-11-14;""b0"";"
4487,"1990-11-14;""b1"";"
4488,"1990-11-14;""b2"";"
4489,"1990-11-14;""b3"";"
4490,"1990-11-14;""t1"";"
4491,"1990-11-14;""t2"";"
4492,"1990-11-15;""b0"";"
4493,"1990-11-15;""b1"";"
4494,"1990-11-15;""b2"";"
4495,"1990-11-15;""b3"";"
4496,"1990-11-15;""t1"";"
4497,"1990-11-15;""t2"";"
4498,"1990-11-16;""b0"";"
4499,"1990-11-16;""b1"";"
4500,"1990-11-16;""b2"";"
4501,"1990-11-16;""b3"";"
4502,"1990-11-16;""t1"";"
4503,"1990-11-16;""t2"";"
4504,"1990-11-19;""b0"";""6.331"""
4505,"1990-11-19;""b1"";""1.365"""
4506,"1990-11-19;""b2"";""-7.607"""
4507,"1990-11-19;""b3"";""9.675"""
4508,"1990-11-19;""t1"";""0.842"""
4509,"1990-11-19;""t2"";""0.563"""
4510,"1990-11-20;""b0"";"
4511,"1990-11-20;""b1"";"
4512,"1990-11-20;""b2"";"
4513,"1990-11-20;""b3"";"
4514,"1990-11-20;""t1"";"
4515,"1990-11-20;""t2"";"
4516,"1990-11-21;""b0"";"
4517,"1990-11-21;""b1"";"
4518,"1990-11-21;""b2"";"
4519,"1990-11-21;""b3"";"
4520,"1990-11-21;""t1"";"
4521,"1990-11-21;""t2"";"
4522,"1990-11-22;""b0"";"
4523,"1990-11-22;""b1"";"
4524,"1990-11-22;""b2"";"
4525,"1990-11-22;""b3"";"
4526,"1990-11-22;""t1"";"
4527,"1990-11-22;""t2"";"
4528,"1990-11-23;""b0"";"
4529,"1990-11-23;""b1"";"
4530,"1990-11-23;""b2"";"
4531,"1990-11-23;""b3"";"
4532,"1990-11-23;""t1"";"
4533,"1990-11-23;""t2"";"
4534,"1990-11-26;""b0"";""6.29"""
4535,"1990-11-26;""b1"";""1"""
4536,"1990-11-26;""b2"";""-3.193"""
4537,"1990-11-26;""b3"";""6.368"""
4538,"1990-11-26;""t1"";""0.965"""
4539,"1990-11-26;""t2"";""0.416"""
4540,"1990-11-27;""b0"";"
4541,"1990-11-27;""b1"";"
4542,"1990-11-27;""b2"";"
4543,"1990-11-27;""b3"";"
4544,"1990-11-27;""t1"";"
4545,"1990-11-27;""t2"";"
4546,"1990-11-28;""b0"";"
4547,"1990-11-28;""b1"";"
4548,"1990-11-28;""b2"";"
4549,"1990-11-28;""b3"";"
4550,"1990-11-28;""t1"";"
4551,"1990-11-28;""t2"";"
4552,"1990-11-29;""b0"";"
4553,"1990-11-29;""b1"";"
4554,"1990-11-29;""b2"";"
4555,"1990-11-29;""b3"";"
4556,"1990-11-29;""t1"";"
4557,"1990-11-29;""t2"";"
4558,"1990-11-30;""b0"";""6.257"""
4559,"1990-11-30;""b1"";""0.8"""
4560,"1990-11-30;""b2"";""-4.894"""
4561,"1990-11-30;""b3"";""9.367"""
4562,"1990-11-30;""t1"";""0.765"""
4563,"1990-11-30;""t2"";""0.44"""
4564,"1990-12-03;""b0"";""6.304"""
4565,"1990-12-03;""b1"";""0.929"""
4566,"1990-12-03;""b2"";""-1.685"""
4567,"1990-12-03;""b3"";""4.983"""
4568,"1990-12-03;""t1"";""1.551"""
4569,"1990-12-03;""t2"";""0.337"""
4570,"1990-12-04;""b0"";"
4571,"1990-12-04;""b1"";"
4572,"1990-12-04;""b2"";"
4573,"1990-12-04;""b3"";"
4574,"1990-12-04;""t1"";"
4575,"1990-12-04;""t2"";"
4576,"1990-12-05;""b0"";"
4577,"1990-12-05;""b1"";"
4578,"1990-12-05;""b2"";"
4579,"1990-12-05;""b3"";"
4580,"1990-12-05;""t1"";"
4581,"1990-12-05;""t2"";"
4582,"1990-12-06;""b0"";"
4583,"1990-12-06;""b1"";"
4584,"1990-12-06;""b2"";"
4585,"1990-12-06;""b3"";"
4586,"1990-12-06;""t1"";"
4587,"1990-12-06;""t2"";"
4588,"1990-12-07;""b0"";"
4589,"1990-12-07;""b1"";"
4590,"1990-12-07;""b2"";"
4591,"1990-12-07;""b3"";"
4592,"1990-12-07;""t1"";"
4593,"1990-12-07;""t2"";"
4594,"1990-12-10;""b0"";""6.342"""
4595,"1990-12-10;""b1"";""1.412"""
4596,"1990-12-10;""b2"";""-1.95"""
4597,"1990-12-10;""b3"";""3.244"""
4598,"1990-12-10;""t1"";""1.609"""
4599,"1990-12-10;""t2"";""0.337"""
4600,"1990-12-11;""b0"";"
4601,"1990-12-11;""b1"";"
4602,"1990-12-11;""b2"";"
4603,"1990-12-11;""b3"";"
4604,"1990-12-11;""t1"";"
4605,"1990-12-11;""t2"";"
4606,"1990-12-12;""b0"";"
4607,"1990-12-12;""b1"";"
4608,"1990-12-12;""b2"";"
4609,"1990-12-12;""b3"";"
4610,"1990-12-12;""t1"";"
4611,"1990-12-12;""t2"";"
4612,"1990-12-13;""b0"";"
4613,"1990-12-13;""b1"";"
4614,"1990-12-13;""b2"";"
4615,"1990-12-13;""b3"";"
4616,"1990-12-13;""t1"";"
4617,"1990-12-13;""t2"";"
4618,"1990-12-14;""b0"";"
4619,"1990-12-14;""b1"";"
4620,"1990-12-14;""b2"";"
4621,"1990-12-14;""b3"";"
4622,"1990-12-14;""t1"";"
4623,"1990-12-14;""t2"";"
4624,"1990-12-17;""b0"";""6.371"""
4625,"1990-12-17;""b1"";""1.441"""
4626,"1990-12-17;""b2"";""-3.185"""
4627,"1990-12-17;""b3"";""5.319"""
4628,"1990-12-17;""t1"";""1.102"""
4629,"1990-12-17;""t2"";""0.441"""
4630,"1990-12-18;""b0"";"
4631,"1990-12-18;""b1"";"
4632,"1990-12-18;""b2"";"
4633,"1990-12-18;""b3"";"
4634,"1990-12-18;""t1"";"
4635,"1990-12-18;""t2"";"
4636,"1990-12-19;""b0"";"
4637,"1990-12-19;""b1"";"
4638,"1990-12-19;""b2"";"
4639,"1990-12-19;""b3"";"
4640,"1990-12-19;""t1"";"
4641,"1990-12-19;""t2"";"
4642,"1990-12-20;""b0"";"
4643,"1990-12-20;""b1"";"
4644,"1990-12-20;""b2"";"
4645,"1990-12-20;""b3"";"
4646,"1990-12-20;""t1"";"
4647,"1990-12-20;""t2"";"
4648,"1990-12-21;""b0"";"
4649,"1990-12-21;""b1"";"
4650,"1990-12-21;""b2"";"
4651,"1990-12-21;""b3"";"
4652,"1990-12-21;""t1"";"
4653,"1990-12-21;""t2"";"
4654,"1990-12-24;""b0"";""6.417"""
4655,"1990-12-24;""b1"";""1.105"""
4656,"1990-12-24;""b2"";""-3.259"""
4657,"1990-12-24;""b3"";""5.253"""
4658,"1990-12-24;""t1"";""1.315"""
4659,"1990-12-24;""t2"";""0.442"""
4660,"1990-12-25;""b0"";"
4661,"1990-12-25;""b1"";"
4662,"1990-12-25;""b2"";"
4663,"1990-12-25;""b3"";"
4664,"1990-12-25;""t1"";"
4665,"1990-12-25;""t2"";"
4666,"1990-12-26;""b0"";"
4667,"1990-12-26;""b1"";"
4668,"1990-12-26;""b2"";"
4669,"1990-12-26;""b3"";"
4670,"1990-12-26;""t1"";"
4671,"1990-12-26;""t2"";"
4672,"1990-12-27;""b0"";"
4673,"1990-12-27;""b1"";"
4674,"1990-12-27;""b2"";"
4675,"1990-12-27;""b3"";"
4676,"1990-12-27;""t1"";"
4677,"1990-12-27;""t2"";"
4678,"1990-12-28;""b0"";""6.436"""
4679,"1990-12-28;""b1"";""1.952"""
4680,"1990-12-28;""b2"";""-3.595"""
4681,"1990-12-28;""b3"";""2.942"""
4682,"1990-12-28;""t1"";""1.304"""
4683,"1990-12-28;""t2"";""0.574"""
4684,"1990-12-31;""b0"";"
4685,"1990-12-31;""b1"";"
4686,"1990-12-31;""b2"";"
4687,"1990-12-31;""b3"";"
4688,"1990-12-31;""t1"";"
4689,"1990-12-31;""t2"";"
4690,"1991-01-01;""b0"";"
4691,"1991-01-01;""b1"";"
4692,"1991-01-01;""b2"";"
4693,"1991-01-01;""b3"";"
4694,"1991-01-01;""t1"";"
4695,"1991-01-01;""t2"";"
4696,"1991-01-02;""b0"";"
4697,"1991-01-02;""b1"";"
4698,"1991-01-02;""b2"";"
4699,"1991-01-02;""b3"";"
4700,"1991-01-02;""t1"";"
4701,"1991-01-02;""t2"";"
4702,"1991-01-03;""b0"";""6.431"""
4703,"1991-01-03;""b1"";""1.957"""
4704,"1991-01-03;""b2"";""-2.742"""
4705,"1991-01-03;""b3"";""1.773"""
4706,"1991-01-03;""t1"";""1.544"""
4707,"1991-01-03;""t2"";""0.4"""
4708,"1991-01-04;""b0"";"
4709,"1991-01-04;""b1"";"
4710,"1991-01-04;""b2"";"
4711,"1991-01-04;""b3"";"
4712,"1991-01-04;""t1"";"
4713,"1991-01-04;""t2"";"
4714,"1991-01-07;""b0"";""6.356"""
4715,"1991-01-07;""b1"";""1.917"""
4716,"1991-01-07;""b2"";""-6.646"""
4717,"1991-01-07;""b3"";""7.594"""
4718,"1991-01-07;""t1"";""0.941"""
4719,"1991-01-07;""t2"";""0.554"""
4720,"1991-01-08;""b0"";"
4721,"1991-01-08;""b1"";"
4722,"1991-01-08;""b2"";"
4723,"1991-01-08;""b3"";"
4724,"1991-01-08;""t1"";"
4725,"1991-01-08;""t2"";"
4726,"1991-01-09;""b0"";"
4727,"1991-01-09;""b1"";"
4728,"1991-01-09;""b2"";"
4729,"1991-01-09;""b3"";"
4730,"1991-01-09;""t1"";"
4731,"1991-01-09;""t2"";"
4732,"1991-01-10;""b0"";"
4733,"1991-01-10;""b1"";"
4734,"1991-01-10;""b2"";"
4735,"1991-01-10;""b3"";"
4736,"1991-01-10;""t1"";"
4737,"1991-01-10;""t2"";"
4738,"1991-01-11;""b0"";"
4739,"1991-01-11;""b1"";"
4740,"1991-01-11;""b2"";"
4741,"1991-01-11;""b3"";"
4742,"1991-01-11;""t1"";"
4743,"1991-01-11;""t2"";"
4744,"1991-01-14;""b0"";""6.334"""
4745,"1991-01-14;""b1"";""1.824"""
4746,"1991-01-14;""b2"";""-5.13"""
4747,"1991-01-14;""b3"";""6.33"""
4748,"1991-01-14;""t1"";""0.887"""
4749,"1991-01-14;""t2"";""0.44"""
4750,"1991-01-15;""b0"";"
4751,"1991-01-15;""b1"";"
4752,"1991-01-15;""b2"";"
4753,"1991-01-15;""b3"";"
4754,"1991-01-15;""t1"";"
4755,"1991-01-15;""t2"";"
4756,"1991-01-16;""b0"";"
4757,"1991-01-16;""b1"";"
4758,"1991-01-16;""b2"";"
4759,"1991-01-16;""b3"";"
4760,"1991-01-16;""t1"";"
4761,"1991-01-16;""t2"";"
4762,"1991-01-17;""b0"";"
4763,"1991-01-17;""b1"";"
4764,"1991-01-17;""b2"";"
4765,"1991-01-17;""b3"";"
4766,"1991-01-17;""t1"";"
4767,"1991-01-17;""t2"";"
4768,"1991-01-18;""b0"";"
4769,"1991-01-18;""b1"";"
4770,"1991-01-18;""b2"";"
4771,"1991-01-18;""b3"";"
4772,"1991-01-18;""t1"";"
4773,"1991-01-18;""t2"";"
4774,"1991-01-21;""b0"";""6.445"""
4775,"1991-01-21;""b1"";""0.145"""
4776,"1991-01-21;""b2"";""-9.04"""
4777,"1991-01-21;""b3"";""13.071"""
4778,"1991-01-21;""t1"";""0.819"""
4779,"1991-01-21;""t2"";""0.465"""
4780,"1991-01-22;""b0"";"
4781,"1991-01-22;""b1"";"
4782,"1991-01-22;""b2"";"
4783,"1991-01-22;""b3"";"
4784,"1991-01-22;""t1"";"
4785,"1991-01-22;""t2"";"
4786,"1991-01-23;""b0"";"
4787,"1991-01-23;""b1"";"
4788,"1991-01-23;""b2"";"
4789,"1991-01-23;""b3"";"
4790,"1991-01-23;""t1"";"
4791,"1991-01-23;""t2"";"
4792,"1991-01-24;""b0"";"
4793,"1991-01-24;""b1"";"
4794,"1991-01-24;""b2"";"
4795,"1991-01-24;""b3"";"
4796,"1991-01-24;""t1"";"
4797,"1991-01-24;""t2"";"
4798,"1991-01-25;""b0"";"
4799,"1991-01-25;""b1"";"
4800,"1991-01-25;""b2"";"
4801,"1991-01-25;""b3"";"
4802,"1991-01-25;""t1"";"
4803,"1991-01-25;""t2"";"
4804,"1991-01-28;""b0"";""6.299"""
4805,"1991-01-28;""b1"";""1.339"""
4806,"1991-01-28;""b2"";""-3.647"""
4807,"1991-01-28;""b3"";""4.308"""
4808,"1991-01-28;""t1"";""1.155"""
4809,"1991-01-28;""t2"";""0.425"""
4810,"1991-01-29;""b0"";"
4811,"1991-01-29;""b1"";"
4812,"1991-01-29;""b2"";"
4813,"1991-01-29;""b3"";"
4814,"1991-01-29;""t1"";"
4815,"1991-01-29;""t2"";"
4816,"1991-01-30;""b0"";"
4817,"1991-01-30;""b1"";"
4818,"1991-01-30;""b2"";"
4819,"1991-01-30;""b3"";"
4820,"1991-01-30;""t1"";"
4821,"1991-01-30;""t2"";"
4822,"1991-01-31;""b0"";""6.261"""
4823,"1991-01-31;""b1"";""1.088"""
4824,"1991-01-31;""b2"";""-4.933"""
4825,"1991-01-31;""b3"";""6.214"""
4826,"1991-01-31;""t1"";""0.965"""
4827,"1991-01-31;""t2"";""0.527"""
4828,"1991-02-01;""b0"";"
4829,"1991-02-01;""b1"";"
4830,"1991-02-01;""b2"";"
4831,"1991-02-01;""b3"";"
4832,"1991-02-01;""t1"";"
4833,"1991-02-01;""t2"";"
4834,"1991-02-04;""b0"";""6.239"""
4835,"1991-02-04;""b1"";""1.342"""
4836,"1991-02-04;""b2"";""-3.745"""
4837,"1991-02-04;""b3"";""4.572"""
4838,"1991-02-04;""t1"";""1.003"""
4839,"1991-02-04;""t2"";""0.454"""
4840,"1991-02-05;""b0"";"
4841,"1991-02-05;""b1"";"
4842,"1991-02-05;""b2"";"
4843,"1991-02-05;""b3"";"
4844,"1991-02-05;""t1"";"
4845,"1991-02-05;""t2"";"
4846,"1991-02-06;""b0"";"
4847,"1991-02-06;""b1"";"
4848,"1991-02-06;""b2"";"
4849,"1991-02-06;""b3"";"
4850,"1991-02-06;""t1"";"
4851,"1991-02-06;""t2"";"
4852,"1991-02-07;""b0"";"
4853,"1991-02-07;""b1"";"
4854,"1991-02-07;""b2"";"
4855,"1991-02-07;""b3"";"
4856,"1991-02-07;""t1"";"
4857,"1991-02-07;""t2"";"
4858,"1991-02-08;""b0"";"
4859,"1991-02-08;""b1"";"
4860,"1991-02-08;""b2"";"
4861,"1991-02-08;""b3"";"
4862,"1991-02-08;""t1"";"
4863,"1991-02-08;""t2"";"
4864,"1991-02-11;""b0"";""6.123"""
4865,"1991-02-11;""b1"";""1.109"""
4866,"1991-02-11;""b2"";""-3.135"""
4867,"1991-02-11;""b3"";""3.884"""
4868,"1991-02-11;""t1"";""1.236"""
4869,"1991-02-11;""t2"";""0.501"""
4870,"1991-02-12;""b0"";"
4871,"1991-02-12;""b1"";"
4872,"1991-02-12;""b2"";"
4873,"1991-02-12;""b3"";"
4874,"1991-02-12;""t1"";"
4875,"1991-02-12;""t2"";"
4876,"1991-02-13;""b0"";"
4877,"1991-02-13;""b1"";"
4878,"1991-02-13;""b2"";"
4879,"1991-02-13;""b3"";"
4880,"1991-02-13;""t1"";"
4881,"1991-02-13;""t2"";"
4882,"1991-02-14;""b0"";"
4883,"1991-02-14;""b1"";"
4884,"1991-02-14;""b2"";"
4885,"1991-02-14;""b3"";"
4886,"1991-02-14;""t1"";"
4887,"1991-02-14;""t2"";"
4888,"1991-02-15;""b0"";"
4889,"1991-02-15;""b1"";"
4890,"1991-02-15;""b2"";"
4891,"1991-02-15;""b3"";"
4892,"1991-02-15;""t1"";"
4893,"1991-02-15;""t2"";"
4894,"1991-02-18;""b0"";""6.093"""
4895,"1991-02-18;""b1"";""0.906"""
4896,"1991-02-18;""b2"";""-2.923"""
4897,"1991-02-18;""b3"";""3.559"""
4898,"1991-02-18;""t1"";""1.457"""
4899,"1991-02-18;""t2"";""0.476"""
4900,"1991-02-19;""b0"";"
4901,"1991-02-19;""b1"";"
4902,"1991-02-19;""b2"";"
4903,"1991-02-19;""b3"";"
4904,"1991-02-19;""t1"";"
4905,"1991-02-19;""t2"";"
4906,"1991-02-20;""b0"";"
4907,"1991-02-20;""b1"";"
4908,"1991-02-20;""b2"";"
4909,"1991-02-20;""b3"";"
4910,"1991-02-20;""t1"";"
4911,"1991-02-20;""t2"";"
4912,"1991-02-21;""b0"";"
4913,"1991-02-21;""b1"";"
4914,"1991-02-21;""b2"";"
4915,"1991-02-21;""b3"";"
4916,"1991-02-21;""t1"";"
4917,"1991-02-21;""t2"";"
4918,"1991-02-22;""b0"";"
4919,"1991-02-22;""b1"";"
4920,"1991-02-22;""b2"";"
4921,"1991-02-22;""b3"";"
4922,"1991-02-22;""t1"";"
4923,"1991-02-22;""t2"";"
4924,"1991-02-25;""b0"";""6.066"""
4925,"1991-02-25;""b1"";""1.398"""
4926,"1991-02-25;""b2"";""-3.08"""
4927,"1991-02-25;""b3"";""3.336"""
4928,"1991-02-25;""t1"";""1.118"""
4929,"1991-02-25;""t2"";""0.453"""
4930,"1991-02-26;""b0"";"
4931,"1991-02-26;""b1"";"
4932,"1991-02-26;""b2"";"
4933,"1991-02-26;""b3"";"
4934,"1991-02-26;""t1"";"
4935,"1991-02-26;""t2"";"
4936,"1991-02-27;""b0"";"
4937,"1991-02-27;""b1"";"
4938,"1991-02-27;""b2"";"
4939,"1991-02-27;""b3"";"
4940,"1991-02-27;""t1"";"
4941,"1991-02-27;""t2"";"
4942,"1991-02-28;""b0"";""6.067"""
4943,"1991-02-28;""b1"";""1.802"""
4944,"1991-02-28;""b2"";""-2.937"""
4945,"1991-02-28;""b3"";""2.374"""
4946,"1991-02-28;""t1"";""1.366"""
4947,"1991-02-28;""t2"";""0.508"""
4948,"1991-03-01;""b0"";"
4949,"1991-03-01;""b1"";"
4950,"1991-03-01;""b2"";"
4951,"1991-03-01;""b3"";"
4952,"1991-03-01;""t1"";"
4953,"1991-03-01;""t2"";"
4954,"1991-03-04;""b0"";""6.123"""
4955,"1991-03-04;""b1"";""1.515"""
4956,"1991-03-04;""b2"";""-3.499"""
4957,"1991-03-04;""b3"";""3.469"""
4958,"1991-03-04;""t1"";""1.327"""
4959,"1991-03-04;""t2"";""0.552"""
4960,"1991-03-05;""b0"";"
4961,"1991-03-05;""b1"";"
4962,"1991-03-05;""b2"";"
4963,"1991-03-05;""b3"";"
4964,"1991-03-05;""t1"";"
4965,"1991-03-05;""t2"";"
4966,"1991-03-06;""b0"";"
4967,"1991-03-06;""b1"";"
4968,"1991-03-06;""b2"";"
4969,"1991-03-06;""b3"";"
4970,"1991-03-06;""t1"";"
4971,"1991-03-06;""t2"";"
4972,"1991-03-07;""b0"";"
4973,"1991-03-07;""b1"";"
4974,"1991-03-07;""b2"";"
4975,"1991-03-07;""b3"";"
4976,"1991-03-07;""t1"";"
4977,"1991-03-07;""t2"";"
4978,"1991-03-08;""b0"";"
4979,"1991-03-08;""b1"";"
4980,"1991-03-08;""b2"";"
4981,"1991-03-08;""b3"";"
4982,"1991-03-08;""t1"";"
4983,"1991-03-08;""t2"";"
4984,"1991-03-11;""b0"";""6.312"""
4985,"1991-03-11;""b1"";""2.535"""
4986,"1991-03-11;""b2"";""-4.293"""
4987,"1991-03-11;""b3"";""-2.705"""
4988,"1991-03-11;""t1"";""1.998"""
4989,"1991-03-11;""t2"";""0.059"""
4990,"1991-03-12;""b0"";"
4991,"1991-03-12;""b1"";"
4992,"1991-03-12;""b2"";"
4993,"1991-03-12;""b3"";"
4994,"1991-03-12;""t1"";"
4995,"1991-03-12;""t2"";"
4996,"1991-03-13;""b0"";"
4997,"1991-03-13;""b1"";"
4998,"1991-03-13;""b2"";"
4999,"1991-03-13;""b3"";"
5000,"1991-03-13;""t1"";"
5001,"1991-03-13;""t2"";"
5002,"1991-03-14;""b0"";"
5003,"1991-03-14;""b1"";"
5004,"1991-03-14;""b2"";"
5005,"1991-03-14;""b3"";"
5006,"1991-03-14;""t1"";"
5007,"1991-03-14;""t2"";"
5008,"1991-03-15;""b0"";"
5009,"1991-03-15;""b1"";"
5010,"1991-03-15;""b2"";"
5011,"1991-03-15;""b3"";"
5012,"1991-03-15;""t1"";"
5013,"1991-03-15;""t2"";"
5014,"1991-03-18;""b0"";""6.131"""
5015,"1991-03-18;""b1"";""2.944"""
5016,"1991-03-18;""b2"";""-3.869"""
5017,"1991-03-18;""b3"";""-1.013"""
5018,"1991-03-18;""t1"";""1.695"""
5019,"1991-03-18;""t2"";""0.091"""
5020,"1991-03-19;""b0"";"
5021,"1991-03-19;""b1"";"
5022,"1991-03-19;""b2"";"
5023,"1991-03-19;""b3"";"
5024,"1991-03-19;""t1"";"
5025,"1991-03-19;""t2"";"
5026,"1991-03-20;""b0"";"
5027,"1991-03-20;""b1"";"
5028,"1991-03-20;""b2"";"
5029,"1991-03-20;""b3"";"
5030,"1991-03-20;""t1"";"
5031,"1991-03-20;""t2"";"
5032,"1991-03-21;""b0"";"
5033,"1991-03-21;""b1"";"
5034,"1991-03-21;""b2"";"
5035,"1991-03-21;""b3"";"
5036,"1991-03-21;""t1"";"
5037,"1991-03-21;""t2"";"
5038,"1991-03-22;""b0"";"
5039,"1991-03-22;""b1"";"
5040,"1991-03-22;""b2"";"
5041,"1991-03-22;""b3"";"
5042,"1991-03-22;""t1"";"
5043,"1991-03-22;""t2"";"
5044,"1991-03-25;""b0"";""6.003"""
5045,"1991-03-25;""b1"";""1.693"""
5046,"1991-03-25;""b2"";""-2.919"""
5047,"1991-03-25;""b3"";""3.124"""
5048,"1991-03-25;""t1"";""1.292"""
5049,"1991-03-25;""t2"";""0.374"""
5050,"1991-03-26;""b0"";"
5051,"1991-03-26;""b1"";"
5052,"1991-03-26;""b2"";"
5053,"1991-03-26;""b3"";"
5054,"1991-03-26;""t1"";"
5055,"1991-03-26;""t2"";"
5056,"1991-03-27;""b0"";"
5057,"1991-03-27;""b1"";"
5058,"1991-03-27;""b2"";"
5059,"1991-03-27;""b3"";"
5060,"1991-03-27;""t1"";"
5061,"1991-03-27;""t2"";"
5062,"1991-03-28;""b0"";""5.967"""
5063,"1991-03-28;""b1"";""2.364"""
5064,"1991-03-28;""b2"";""-3.28"""
5065,"1991-03-28;""b3"";""2.811"""
5066,"1991-03-28;""t1"";""0.996"""
5067,"1991-03-28;""t2"";""0.345"""
5068,"1991-03-29;""b0"";"
5069,"1991-03-29;""b1"";"
5070,"1991-03-29;""b2"";"
5071,"1991-03-29;""b3"";"
5072,"1991-03-29;""t1"";"
5073,"1991-03-29;""t2"";"
5074,"1991-04-01;""b0"";"
5075,"1991-04-01;""b1"";"
5076,"1991-04-01;""b2"";"
5077,"1991-04-01;""b3"";"
5078,"1991-04-01;""t1"";"
5079,"1991-04-01;""t2"";"
5080,"1991-04-02;""b0"";""5.933"""
5081,"1991-04-02;""b1"";""2.398"""
5082,"1991-04-02;""b2"";""-3.985"""
5083,"1991-04-02;""b3"";""4.1"""
5084,"1991-04-02;""t1"";""0.817"""
5085,"1991-04-02;""t2"";""0.403"""
5086,"1991-04-03;""b0"";"
5087,"1991-04-03;""b1"";"
5088,"1991-04-03;""b2"";"
5089,"1991-04-03;""b3"";"
5090,"1991-04-03;""t1"";"
5091,"1991-04-03;""t2"";"
5092,"1991-04-04;""b0"";"
5093,"1991-04-04;""b1"";"
5094,"1991-04-04;""b2"";"
5095,"1991-04-04;""b3"";"
5096,"1991-04-04;""t1"";"
5097,"1991-04-04;""t2"";"
5098,"1991-04-05;""b0"";"
5099,"1991-04-05;""b1"";"
5100,"1991-04-05;""b2"";"
5101,"1991-04-05;""b3"";"
5102,"1991-04-05;""t1"";"
5103,"1991-04-05;""t2"";"
5104,"1991-04-08;""b0"";""5.738"""
5105,"1991-04-08;""b1"";""2.016"""
5106,"1991-04-08;""b2"";""-3.637"""
5107,"1991-04-08;""b3"";""5.595"""
5108,"1991-04-08;""t1"";""0.665"""
5109,"1991-04-08;""t2"";""0.398"""
5110,"1991-04-09;""b0"";"
5111,"1991-04-09;""b1"";"
5112,"1991-04-09;""b2"";"
5113,"1991-04-09;""b3"";"
5114,"1991-04-09;""t1"";"
5115,"1991-04-09;""t2"";"
5116,"1991-04-10;""b0"";"
5117,"1991-04-10;""b1"";"
5118,"1991-04-10;""b2"";"
5119,"1991-04-10;""b3"";"
5120,"1991-04-10;""t1"";"
5121,"1991-04-10;""t2"";"
5122,"1991-04-11;""b0"";"
5123,"1991-04-11;""b1"";"
5124,"1991-04-11;""b2"";"
5125,"1991-04-11;""b3"";"
5126,"1991-04-11;""t1"";"
5127,"1991-04-11;""t2"";"
5128,"1991-04-12;""b0"";"
5129,"1991-04-12;""b1"";"
5130,"1991-04-12;""b2"";"
5131,"1991-04-12;""b3"";"
5132,"1991-04-12;""t1"";"
5133,"1991-04-12;""t2"";"
5134,"1991-04-15;""b0"";""5.761"""
5135,"1991-04-15;""b1"";""1.935"""
5136,"1991-04-15;""b2"";""-5.038"""
5137,"1991-04-15;""b3"";""6.526"""
5138,"1991-04-15;""t1"";""0.807"""
5139,"1991-04-15;""t2"";""0.433"""
5140,"1991-04-16;""b0"";"
5141,"1991-04-16;""b1"";"
5142,"1991-04-16;""b2"";"
5143,"1991-04-16;""b3"";"
5144,"1991-04-16;""t1"";"
5145,"1991-04-16;""t2"";"
5146,"1991-04-17;""b0"";"
5147,"1991-04-17;""b1"";"
5148,"1991-04-17;""b2"";"
5149,"1991-04-17;""b3"";"
5150,"1991-04-17;""t1"";"
5151,"1991-04-17;""t2"";"
5152,"1991-04-18;""b0"";"
5153,"1991-04-18;""b1"";"
5154,"1991-04-18;""b2"";"
5155,"1991-04-18;""b3"";"
5156,"1991-04-18;""t1"";"
5157,"1991-04-18;""t2"";"
5158,"1991-04-19;""b0"";"
5159,"1991-04-19;""b1"";"
5160,"1991-04-19;""b2"";"
5161,"1991-04-19;""b3"";"
5162,"1991-04-19;""t1"";"
5163,"1991-04-19;""t2"";"
5164,"1991-04-22;""b0"";""5.743"""
5165,"1991-04-22;""b1"";""2.357"""
5166,"1991-04-22;""b2"";""-2.942"""
5167,"1991-04-22;""b3"";""2.802"""
5168,"1991-04-22;""t1"";""1.205"""
5169,"1991-04-22;""t2"";""0.385"""
5170,"1991-04-23;""b0"";"
5171,"1991-04-23;""b1"";"
5172,"1991-04-23;""b2"";"
5173,"1991-04-23;""b3"";"
5174,"1991-04-23;""t1"";"
5175,"1991-04-23;""t2"";"
5176,"1991-04-24;""b0"";"
5177,"1991-04-24;""b1"";"
5178,"1991-04-24;""b2"";"
5179,"1991-04-24;""b3"";"
5180,"1991-04-24;""t1"";"
5181,"1991-04-24;""t2"";"
5182,"1991-04-25;""b0"";"
5183,"1991-04-25;""b1"";"
5184,"1991-04-25;""b2"";"
5185,"1991-04-25;""b3"";"
5186,"1991-04-25;""t1"";"
5187,"1991-04-25;""t2"";"
5188,"1991-04-26;""b0"";"
5189,"1991-04-26;""b1"";"
5190,"1991-04-26;""b2"";"
5191,"1991-04-26;""b3"";"
5192,"1991-04-26;""t1"";"
5193,"1991-04-26;""t2"";"
5194,"1991-04-29;""b0"";""5.738"""
5195,"1991-04-29;""b1"";""2.016"""
5196,"1991-04-29;""b2"";""-2.932"""
5197,"1991-04-29;""b3"";""4.575"""
5198,"1991-04-29;""t1"";""0.869"""
5199,"1991-04-29;""t2"";""0.399"""
5200,"1991-04-30;""b0"";""5.739"""
5201,"1991-04-30;""b1"";""2.361"""
5202,"1991-04-30;""b2"";""-2.634"""
5203,"1991-04-30;""b3"";""3.403"""
5204,"1991-04-30;""t1"";""1.03"""
